query_index,candidate_order,database_index,database_name,database_y_m,database_x_m,grid_id
22,2,9,@768.000@5888.000@synthetic_geotiff@000010.png,468.75,3593.75,
22,3,23,@1280.000@6400.000@synthetic_geotiff@000025.png,781.25,3906.25,
22,4,21,@1280.000@5376.000@synthetic_geotiff@000023.png,781.25,3281.25,
22,5,34,@1792.000@5888.000@synthetic_geotiff@000038.png,1093.75,3593.75,
22,6,55,@2816.000@3840.000@synthetic_geotiff@000062.png,1718.75,2343.75,
22,7,54,@2816.000@3328.000@synthetic_geotiff@000061.png,1718.75,2031.25,
22,8,42,@2304.000@3840.000@synthetic_geotiff@000048.png,1406.25,2343.75,
22,9,68,@3328.000@3840.000@synthetic_geotiff@000076.png,2031.25,2343.75,
22,10,161,@2816.000@4352.000@synthetic_geotiff@000063.png,1718.75,2656.25,
22,11,68,@3328.000@3840.000@synthetic_geotiff@000076.png,2031.25,2343.75,
22,12,55,@2816.000@3840.000@synthetic_geotiff@000062.png,1718.75,2343.75,
22,13,67,@3328.000@3328.000@synthetic_geotiff@000075.png,2031.25,2031.25,
22,14,69,@3328.000@4352.000@synthetic_geotiff@000077.png,2031.25,2656.25,
22,15,165,@3840.000@3840.000@synthetic_geotiff@000090.png,2343.75,2343.75,
23,1,23,@1280.000@6400.000@synthetic_geotiff@000025.png,781.25,3906.25,
23,2,10,@768.000@6400.000@synthetic_geotiff@000011.png,468.75,3906.25,
23,3,22,@1280.000@5888.000@synthetic_geotiff@000024.png,781.25,3593.75,
23,4,24,@1280.000@6912.000@synthetic_geotiff@000026.png,781.25,4218.75,
23,5,35,@1792.000@6400.000@synthetic_geotiff@000039.png,1093.75,3906.25,
23,6,56,@2816.000@4864.000@synthetic_geotiff@000064.png,1718.75,2968.75,
23,7,57,@2816.000@5376.000@synthetic_geotiff@000065.png,1718.75,3281.25,
23,8,44,@2304.000@4864.000@synthetic_geotiff@000050.png,1406.25,2968.75,
23,9,161,@2816.000@4352.000@synthetic_geotiff@000063.png,1718.75,2656.25,
23,10,180,@3328.000@4864.000@synthetic_geotiff@000078.png,2031.25,2968.75,
23,11,177,@1280.000@7424.000@synthetic_geotiff@000027.png,781.25,4531.25,
23,12,12,@768.000@7424.000@synthetic_geotiff@000013.png,468.75,4531.25,
23,13,24,@1280.000@6912.000@synthetic_geotiff@000026.png,781.25,4218.75,
23,14,37,@1792.000@7424.000@synthetic_geotiff@000041.png,1093.75,4531.25,
23,15,11,@768.000@6912.000@synthetic_geotiff@000012.png,468.75,4218.75,
24,1,24,@1280.000@6912.000@synthetic_geotiff@000026.png,781.25,4218.75,
24,2,11,@768.000@6912.000@synthetic_geotiff@000012.png,468.75,4218.75,
24,3,23,@1280.000@6400.000@synthetic_geotiff@000025.png,781.25,3906.25,
24,4,36,@1792.000@6912.000@synthetic_geotiff@000040.png,1093.75,4218.75,
24,5,177,@1280.000@7424.000@synthetic_geotiff@000027.png,781.25,4531.25,
24,6,35,@1792.000@6400.000@synthetic_geotiff@000039.png,1093.75,3906.25,
24,7,23,@1280.000@6400.000@synthetic_geotiff@000025.png,781.25,3906.25,
24,8,46,@2304.000@6400.000@synthetic_geotiff@000053.png,1406.25,3906.25,
24,9,34,@1792.000@5888.000@synthetic_geotiff@000038.png,1093.75,3593.75,
24,10,36,@1792.000@6912.000@synthetic_geotiff@000040.png,1093.75,4218.75,
24,11,77,@3840.000@4352.000@synthetic_geotiff@000091.png,2343.75,2656.25,
24,12,85,@4352.000@4352.000@synthetic_geotiff@000105.png,2656.25,2656.25,
24,13,69,@3328.000@4352.000@synthetic_geotiff@000077.png,2031.25,2656.25,
24,14,165,@3840.000@3840.000@synthetic_geotiff@000090.png,2343.75,2343.75,
24,15,182,@3840.000@4864.000@synthetic_geotiff@000092.png,2343.75,2968.75,
25,1,25,@1792.000@768.000@synthetic_geotiff@000028.png,1093.75,468.75,
25,2,13,@1280.000@768.000@synthetic_geotiff@000014.png,781.25,468.75,
25,3,26,@1792.000@1280.000@synthetic_geotiff@000029.png,1093.75,781.25,
25,4,178,@2304.000@768.000@synthetic_geotiff@000042.png,1406.25,468.75,
25,5,14,@1280.000@1280.000@synthetic_geotiff@000015.png,781.25,781.25,
25,6,26,@1792.000@1280.000@synthetic_geotiff@000029.png,1093.75,781.25,
25,7,14,@1280.000@1280.000@synthetic_geotiff@000015.png,781.25,781.25,
25,8,25,@1792.000@768.000@synthetic_geotiff@000028.png,1093.75,468.75,
25,9,160,@2304.000@1280.000@synthetic_geotiff@000043.png,1406.25,781.25,
25,10,159,@1792.000@1792.000@synthetic_geotiff@000030.png,1093.75,1093.75,
25,11,95,@4864.000@2816.000@synthetic_geotiff@000116.png,2968.75,1718.75,
25,12,107,@5376.000@2816.000@synthetic_geotiff@000130.png,3281.25,1718.75,
25,13,94,@4864.000@2304.000@synthetic_geotiff@000115.png,2968.75,1406.25,
25,14,166,@4352.000@2816.000@synthetic_geotiff@000102.png,2656.25,1718.75,
25,15,169,@4864.000@3328.000@synthetic_geotiff@000117.png,2968.75,2031.25,
26,1,26,@1792.000@1280.000@synthetic_geotiff@000029.png,1093.75,781.25,
26,2,14,@1280.000@1280.000@synthetic_geotiff@000015.png,781.25,781.25,
26,3,25,@1792.000@768.000@synthetic_geotiff@000028.png,1093.75,468.75,
26,4,160,@2304.000@1280.000@synthetic_geotiff@000043.png,1406.25,781.25,
26,5,159,@1792.000@1792.000@synthetic_geotiff@000030.png,1093.75,1093.75,
26,6,139,@6912.000@2816.000@synthetic_geotiff@000172.png,4218.75,1718.75,
26,7,174,@6912.000@2304.000@synthetic_geotiff@000171.png,4218.75,1406.25,
26,8,189,@6400.000@2816.000@synthetic_geotiff@000158.png,3906.25,1718.75,
26,9,149,@7424.000@2816.000@synthetic_geotiff@000186.png,4531.25,1718.75,
26,10,140,@6912.000@3328.000@synthetic_geotiff@000173.png,4218.75,2031.25,
26,11,194,@7424.000@3328.000@synthetic_geotiff@000187.png,4531.25,2031.25,
26,12,150,@7424.000@3840.000@synthetic_geotiff@000188.png,4531.25,2343.75,
26,13,149,@7424.000@2816.000@synthetic_geotiff@000186.png,4531.25,1718.75,
26,14,140,@6912.000@3328.000@synthetic_geotiff@000173.png,4218.75,2031.25,
26,15,139,@6912.000@2816.000@synthetic_geotiff@000172.png,4218.75,1718.75,
27,1,27,@1792.000@2304.000@synthetic_geotiff@000031.png,1093.75,1406.25,
27,2,15,@1280.000@2304.000@synthetic_geotiff@000017.png,781.25,1406.25,
27,3,28,@1792.000@2816.000@synthetic_geotiff@000032.png,1093.75,1718.75,
27,4,39,@2304.000@2304.000@synthetic_geotiff@000045.png,1406.25,1406.25,
27,5,159,@1792.000@1792.000@synthetic_geotiff@000030.png,1093.75,1093.75,
27,6,130,@6400.000@3328.000@synthetic_geotiff@000159.png,3906.25,2031.25,
27,7,121,@5888.000@3328.000@synthetic_geotiff@000145.png,3593.75,2031.25,
27,8,189,@6400.000@2816.000@synthetic_geotiff@000158.png,3906.25,1718.75,
27,9,140,@6912.000@3328.000@synthetic_geotiff@000173.png,4218.75,2031.25,
27,10,131,@6400.000@3840.000@synthetic_geotiff@000160.png,3906.25,2343.75,
27,11,39,@2304.000@2304.000@synthetic_geotiff@000045.png,1406.25,1406.25,
27,12,27,@1792.000@2304.000@synthetic_geotiff@000031.png,1093.75,1406.25,
27,13,52,@2816.000@2304.000@synthetic_geotiff@000059.png,1718.75,1406.25,
27,14,40,@2304.000@2816.000@synthetic_geotiff@000046.png,1406.25,1718.75,
27,15,38,@2304.000@1792.000@synthetic_geotiff@000044.png,1406.25,1093.75,
28,1,139,@6912.000@2816.000@synthetic_geotiff@000172.png,4218.75,1718.75,
28,2,174,@6912.000@2304.000@synthetic_geotiff@000171.png,4218.75,1406.25,
28,3,189,@6400.000@2816.000@synthetic_geotiff@000158.png,3906.25,1718.75,
28,4,149,@7424.000@2816.000@synthetic_geotiff@000186.png,4531.25,1718.75,
28,5,140,@6912.000@3328.000@synthetic_geotiff@000173.png,4218.75,2031.25,
28,6,194,@7424.000@3328.000@synthetic_geotiff@000187.png,4531.25,2031.25,
28,7,150,@7424.000@3840.000@synthetic_geotiff@000188.png,4531.25,2343.75,
28,8,149,@7424.000@2816.000@synthetic_geotiff@000186.png,4531.25,1718.75,
28,9,140,@6912.000@3328.000@synthetic_geotiff@000173.png,4218.75,2031.25,
28,10,139,@6912.000@2816.000@synthetic_geotiff@000172.png,4218.75,1718.75,
28,11,114,@5376.000@6912.000@synthetic_geotiff@000138.png,3281.25,4218.75,
28,12,115,@5376.000@7424.000@synthetic_geotiff@000139.png,3281.25,4531.25,
28,13,102,@4864.000@6912.000@synthetic_geotiff@000124.png,2968.75,4218.75,
28,14,113,@5376.000@6400.000@synthetic_geotiff@000137.png,3281.25,3906.25,
28,15,171,@5888.000@6912.000@synthetic_geotiff@000152.png,3593.75,4218.75,
29,1,29,@1792.000@3328.000@synthetic_geotiff@000033.png,1093.75,2031.25,
29,2,30,@1792.000@3840.000@synthetic_geotiff@000034.png,1093.75,2343.75,
29,3,28,@1792.000@2816.000@synthetic_geotiff@000032.png,1093.75,1718.75,
29,4,17,@1280.000@3328.000@synthetic_geotiff@000019.png,781.25,2031.25,
29,5,41,@2304.000@3328.000@synthetic_geotiff@000047.png,1406.25,2031.25,
29,6,83,@4352.000@2304.000@synthetic_geotiff@000101.png,2656.25,1406.25,
29,7,94,@4864.000@2304.000@synthetic_geotiff@000115.png,2968.75,1406.25,
29,8,75,@3840.000@2304.000@synthetic_geotiff@000087.png,2343.75,1406.25,
29,9,166,@4352.000@2816.000@synthetic_geotiff@000102.png,2656.25,1718.75,
29,10,185,@4352.000@1792.000@synthetic_geotiff@000100.png,2656.25,1093.75,
29,11,41,@2304.000@3328.000@synthetic_geotiff@000047.png,1406.25,2031.25,
29,12,29,@1792.000@3328.000@synthetic_geotiff@000033.png,1093.75,2031.25,
29,13,54,@2816.000@3328.000@synthetic_geotiff@000061.png,1718.75,2031.25,
29,14,40,@2304.000@2816.000@synthetic_geotiff@000046.png,1406.25,1718.75,
29,15,42,@2304.000@3840.000@synthetic_geotiff@000048.png,1406.25,2343.75,
30,1,116,@5888.000@768.000@synthetic_geotiff@000140.png,3593.75,468.75,
30,2,104,@5376.000@768.000@synthetic_geotiff@000126.png,3281.25,468.75,
30,3,117,@5888.000@1280.000@synthetic_geotiff@000141.png,3593.75,781.25,
30,4,172,@6400.000@768.000@synthetic_geotiff@000154.png,3906.25,468.75,
30,5,127,@6400.000@1280.000@synthetic_geotiff@000155.png,3906.25,781.25,
30,6,144,@6912.000@6400.000@synthetic_geotiff@000179.png,4218.75,3906.25,
30,7,192,@6912.000@5888.000@synthetic_geotiff@000178.png,4218.75,3593.75,
30,8,154,@7424.000@6400.000@synthetic_geotiff@000193.png,4531.25,3906.25,
30,9,145,@6912.000@6912.000@synthetic_geotiff@000180.png,4218.75,4218.75,
30,10,135,@6400.000@6400.000@synthetic_geotiff@000165.png,3906.25,3906.25,
30,11,64,@3328.000@1792.000@synthetic_geotiff@000072.png,2031.25,1093.75,
30,12,51,@2816.000@1792.000@synthetic_geotiff@000058.png,1718.75,1093.75,
30,13,63,@3328.000@1280.000@synthetic_geotiff@000071.png,2031.25,781.25,
30,14,74,@3840.000@1792.000@synthetic_geotiff@000086.png,2343.75,1093.75,
30,15,65,@3328.000@2304.000@synthetic_geotiff@000073.png,2031.25,1406.25,
31,1,89,@4352.000@6912.000@synthetic_geotiff@000110.png,2656.25,4218.75,
31,2,102,@4864.000@6912.000@synthetic_geotiff@000124.png,2968.75,4218.75,
31,3,80,@3840.000@6912.000@synthetic_geotiff@000096.png,2343.75,4218.75,
31,4,90,@4352.000@7424.000@synthetic_geotiff@000111.png,2656.25,4531.25,
31,5,88,@4352.000@6400.000@synthetic_geotiff@000109.png,2656.25,3906.25,
31,6,64,@3328.000@1792.000@synthetic_geotiff@000072.png,2031.25,1093.75,
31,7,51,@2816.000@1792.000@synthetic_geotiff@000058.png,1718.75,1093.75,
31,8,63,@3328.000@1280.000@synthetic_geotiff@000071.png,2031.25,781.25,
31,9,74,@3840.000@1792.000@synthetic_geotiff@000086.png,2343.75,1093.75,
31,10,65,@3328.000@2304.000@synthetic_geotiff@000073.png,2031.25,1406.25,
31,11,194,@7424.000@3328.000@synthetic_geotiff@000187.png,4531.25,2031.25,
31,12,150,@7424.000@3840.000@synthetic_geotiff@000188.png,4531.25,2343.75,
31,13,149,@7424.000@2816.000@synthetic_geotiff@000186.png,4531.25,1718.75,
31,14,140,@6912.000@3328.000@synthetic_geotiff@000173.png,4218.75,2031.25,
31,15,139,@6912.000@2816.000@synthetic_geotiff@000172.png,4218.75,1718.75,
32,1,32,@1792.000@4864.000@synthetic_geotiff@000036.png,1093.75,2968.75,
32,2,31,@1792.000@4352.000@synthetic_geotiff@000035.png,1093.75,2656.25,
32,3,20,@1280.000@4864.000@synthetic_geotiff@000022.png,781.25,2968.75,
32,4,44,@2304.000@4864.000@synthetic_geotiff@000050.png,1406.25,2968.75,
32,5,33,@1792.000@5376.000@synthetic_geotiff@000037.png,1093.75,3281.25,
32,6,81,@3840.000@7424.000@synthetic_geotiff@000097.png,2343.75,4531.25,
32,7,80,@3840.000@6912.000@synthetic_geotiff@000096.png,2343.75,4218.75,
32,8,90,@4352.000@7424.000@synthetic_geotiff@000111.png,2656.25,4531.25,
32,9,72,@3328.000@7424.000@synthetic_geotiff@000083.png,2031.25,4531.25,
32,10,71,@3328.000@6912.000@synthetic_geotiff@000082.png,2031.25,4218.75,
32,11,68,@3328.000@3840.000@synthetic_geotiff@000076.png,2031.25,2343.75,
32,12,55,@2816.000@3840.000@synthetic_geotiff@000062.png,1718.75,2343.75,
32,13,67,@3328.000@3328.000@synthetic_geotiff@000075.png,2031.25,2031.25,
32,14,69,@3328.000@4352.000@synthetic_geotiff@000077.png,2031.25,2656.25,
32,15,165,@3840.000@3840.000@synthetic_geotiff@000090.png,2343.75,2343.75,
33,1,33,@1792.000@5376.000@synthetic_geotiff@000037.png,1093.75,3281.25,
33,2,21,@1280.000@5376.000@synthetic_geotiff@000023.png,781.25,3281.25,
33,3,45,@2304.000@5376.000@synthetic_geotiff@000051.png,1406.25,3281.25,
33,4,34,@1792.000@5888.000@synthetic_geotiff@000038.png,1093.75,3593.75,
33,5,32,@1792.000@4864.000@synthetic_geotiff@000036.png,1093.75,2968.75,
33,6,35,@1792.000@6400.000@synthetic_geotiff@000039.png,1093.75,3906.25,
33,7,23,@1280.000@6400.000@synthetic_geotiff@000025.png,781.25,3906.25,
33,8,46,@2304.000@6400.000@synthetic_geotiff@000053.png,1406.25,3906.25,
33,9,34,@1792.000@5888.000@synthetic_geotiff@000038.png,1093.75,3593.75,
33,10,36,@1792.000@6912.000@synthetic_geotiff@000040.png,1093.75,4218.75,
33,11,22,@1280.000@5888.000@synthetic_geotiff@000024.png,781.25,3593.75,
33,12,9,@768.000@5888.000@synthetic_geotiff@000010.png,468.75,3593.75,
33,13,23,@1280.000@6400.000@synthetic_geotiff@000025.png,781.25,3906.25,
33,14,21,@1280.000@5376.000@synthetic_geotiff@000023.png,781.25,3281.25,
33,15,34,@1792.000@5888.000@synthetic_geotiff@000038.png,1093.75,3593.75,
34,1,34,@1792.000@5888.000@synthetic_geotiff@000038.png,1093.75,3593.75,
34,2,22,@1280.000@5888.000@synthetic_geotiff@000024.png,781.25,3593.75,
34,3,33,@1792.000@5376.000@synthetic_geotiff@000037.png,1093.75,3281.25,
34,4,35,@1792.000@6400.000@synthetic_geotiff@000039.png,1093.75,3906.25,
34,5,179,@2304.000@5888.000@synthetic_geotiff@000052.png,1406.25,3593.75,
34,6,58,@2816.000@5888.000@synthetic_geotiff@000066.png,1718.75,3593.75,
34,7,59,@2816.000@6400.000@synthetic_geotiff@000067.png,1718.75,3906.25,
34,8,57,@2816.000@5376.000@synthetic_geotiff@000065.png,1718.75,3281.25,
34,9,163,@3328.000@5888.000@synthetic_geotiff@000080.png,2031.25,3593.75,
34,10,179,@2304.000@5888.000@synthetic_geotiff@000052.png,1406.25,3593.75,
34,11,182,@3840.000@4864.000@synthetic_geotiff@000092.png,2343.75,2968.75,
34,12,86,@4352.000@4864.000@synthetic_geotiff@000106.png,2656.25,2968.75,
34,13,77,@3840.000@4352.000@synthetic_geotiff@000091.png,2343.75,2656.25,
34,14,180,@3328.000@4864.000@synthetic_geotiff@000078.png,2031.25,2968.75,
34,15,183,@3840.000@5376.000@synthetic_geotiff@000093.png,2343.75,3281.25,
35,1,35,@1792.000@6400.000@synthetic_geotiff@000039.png,1093.75,3906.25,
35,2,23,@1280.000@6400.000@synthetic_geotiff@000025.png,781.25,3906.25,
35,3,46,@2304.000@6400.000@synthetic_geotiff@000053.png,1406.25,3906.25,
35,4,34,@1792.000@5888.000@synthetic_geotiff@000038.png,1093.75,3593.75,
35,5,36,@1792.000@6912.000@synthetic_geotiff@000040.png,1093.75,4218.75,
35,6,24,@1280.000@6912.000@synthetic_geotiff@000026.png,781.25,4218.75,
35,7,11,@768.000@6912.000@synthetic_geotiff@000012.png,468.75,4218.75,
35,8,23,@1280.000@6400.000@synthetic_geotiff@000025.png,781.25,3906.25,
35,9,36,@1792.000@6912.000@synthetic_geotiff@000040.png,1093.75,4218.75,
35,10,177,@1280.000@7424.000@synthetic_geotiff@000027.png,781.25,4531.25,
35,11,47,@2304.000@6912.000@synthetic_geotiff@000054.png,1406.25,4218.75,
35,12,60,@2816.000@6912.000@synthetic_geotiff@000068.png,1718.75,4218.75,
35,13,48,@2304.000@7424.000@synthetic_geotiff@000055.png,1406.25,4531.25,
35,14,46,@2304.000@6400.000@synthetic_geotiff@000053.png,1406.25,3906.25,
35,15,36,@1792.000@6912.000@synthetic_geotiff@000040.png,1093.75,4218.75,
36,1,36,@1792.000@6912.000@synthetic_geotiff@000040.png,1093.75,4218.75,
36,2,24,@1280.000@6912.000@synthetic_geotiff@000026.png,781.25,4218.75,
36,3,47,@2304.000@6912.000@synthetic_geotiff@000054.png,1406.25,4218.75,
36,4,37,@1792.000@7424.000@synthetic_geotiff@000041.png,1093.75,4531.25,
36,5,35,@1792.000@6400.000@synthetic_geotiff@000039.png,1093.75,3906.25,
36,6,47,@2304.000@6912.000@synthetic_geotiff@000054.png,1406.25,4218.75,
36,7,60,@2816.000@6912.000@synthetic_geotiff@000068.png,1718.75,4218.75,
36,8,48,@2304.000@7424.000@synthetic_geotiff@000055.png,1406.25,4531.25,
36,9,46,@2304.000@6400.000@synthetic_geotiff@000053.png,1406.25,3906.25,
36,10,36,@1792.000@6912.000@synthetic_geotiff@000040.png,1093.75,4218.75,
36,11,77,@3840.000@4352.000@synthetic_geotiff@000091.png,2343.75,2656.25,
36,12,85,@4352.000@4352.000@synthetic_geotiff@000105.png,2656.25,2656.25,
36,13,69,@3328.000@4352.000@synthetic_geotiff@000077.png,2031.25,2656.25,
36,14,165,@3840.000@3840.000@synthetic_geotiff@000090.png,2343.75,2343.75,
36,15,182,@3840.000@4864.000@synthetic_geotiff@000092.png,2343.75,2968.75,
37,1,68,@3328.000@3840.000@synthetic_geotiff@000076.png,2031.25,2343.75,
37,2,55,@2816.000@3840.000@synthetic_geotiff@000062.png,1718.75,2343.75,
37,3,67,@3328.000@3328.000@synthetic_geotiff@000075.png,2031.25,2031.25,
37,4,69,@3328.000@4352.000@synthetic_geotiff@000077.png,2031.25,2656.25,
37,5,165,@3840.000@3840.000@synthetic_geotiff@000090.png,2343.75,2343.75,
37,6,77,@3840.000@4352.000@synthetic_geotiff@000091.png,2343.75,2656.25,
37,7,85,@4352.000@4352.000@synthetic_geotiff@000105.png,2656.25,2656.25,
37,8,69,@3328.000@4352.000@synthetic_geotiff@000077.png,2031.25,2656.25,
37,9,165,@3840.000@3840.000@synthetic_geotiff@000090.png,2343.75,2343.75,
37,10,182,@3840.000@4864.000@synthetic_geotiff@000092.png,2343.75,2968.75,
37,11,55,@2816.000@3840.000@synthetic_geotiff@000062.png,1718.75,2343.75,
37,12,54,@2816.000@3328.000@synthetic_geotiff@000061.png,1718.75,2031.25,
37,13,42,@2304.000@3840.000@synthetic_geotiff@000048.png,1406.25,2343.75,
37,14,68,@3328.000@3840.000@synthetic_geotiff@000076.png,2031.25,2343.75,
37,15,161,@2816.000@4352.000@synthetic_geotiff@000063.png,1718.75,2656.25,
38,1,139,@6912.000@2816.000@synthetic_geotiff@000172.png,4218.75,1718.75,
38,2,174,@6912.000@2304.000@synthetic_geotiff@000171.png,4218.75,1406.25,
38,3,189,@6400.000@2816.000@synthetic_geotiff@000158.png,3906.25,1718.75,
38,4,149,@7424.000@2816.000@synthetic_geotiff@000186.png,4531.25,1718.75,
38,5,140,@6912.000@3328.000@synthetic_geotiff@000173.png,4218.75,2031.25,
38,6,194,@7424.000@3328.000@synthetic_geotiff@000187.png,4531.25,2031.25,
38,7,150,@7424.000@3840.000@synthetic_geotiff@000188.png,4531.25,2343.75,
38,8,149,@7424.000@2816.000@synthetic_geotiff@000186.png,4531.25,1718.75,
38,9,140,@6912.000@3328.000@synthetic_geotiff@000173.png,4218.75,2031.25,
38,10,139,@6912.000@2816.000@synthetic_geotiff@000172.png,4218.75,1718.75,
38,11,26,@1792.000@1280.000@synthetic_geotiff@000029.png,1093.75,781.25,
38,12,14,@1280.000@1280.000@synthetic_geotiff@000015.png,781.25,781.25,
38,13,25,@1792.000@768.000@synthetic_geotiff@000028.png,1093.75,468.75,
38,14,160,@2304.000@1280.000@synthetic_geotiff@000043.png,1406.25,781.25,
38,15,159,@1792.000@1792.000@synthetic_geotiff@000030.png,1093.75,1093.75,
39,1,39,@2304.000@2304.000@synthetic_geotiff@000045.png,1406.25,1406.25,
39,2,27,@1792.000@2304.000@synthetic_geotiff@000031.png,1093.75,1406.25,
39,3,52,@2816.000@2304.000@synthetic_geotiff@000059.png,1718.75,1406.25,
39,4,40,@2304.000@2816.000@synthetic_geotiff@000046.png,1406.25,1718.75,
39,5,38,@2304.000@1792.000@synthetic_geotiff@000044.png,1406.25,1093.75,
39,6,27,@1792.000@2304.000@synthetic_geotiff@000031.png,1093.75,1406.25,
39,7,15,@1280.000@2304.000@synthetic_geotiff@000017.png,781.25,1406.25,
39,8,28,@1792.000@2816.000@synthetic_geotiff@000032.png,1093.75,1718.75,
39,9,39,@2304.000@2304.000@synthetic_geotiff@000045.png,1406.25,1406.25,
39,10,159,@1792.000@1792.000@synthetic_geotiff@000030.png,1093.75,1093.75,
39,11,173,@6912.000@1280.000@synthetic_geotiff@000169.png,4218.75,781.25,
39,12,127,@6400.000@1280.000@synthetic_geotiff@000155.png,3906.25,781.25,
39,13,191,@6912.000@768.000@synthetic_geotiff@000168.png,4218.75,468.75,
39,14,147,@7424.000@1280.000@synthetic_geotiff@000183.png,4531.25,781.25,
39,15,138,@6912.000@1792.000@synthetic_geotiff@000170.png,4218.75,1093.75,
40,1,40,@2304.000@2816.000@synthetic_geotiff@000046.png,1406.25,1718.75,
40,2,28,@1792.000@2816.000@synthetic_geotiff@000032.png,1093.75,1718.75,
40,3,53,@2816.000@2816.000@synthetic_geotiff@000060.png,1718.75,1718.75,
40,4,41,@2304.000@3328.000@synthetic_geotiff@000047.png,1406.25,2031.25,
40,5,39,@2304.000@2304.000@synthetic_geotiff@000045.png,1406.25,1406.25,
40,6,114,@5376.000@6912.000@synthetic_geotiff@000138.png,3281.25,4218.75,
40,7,115,@5376.000@7424.000@synthetic_geotiff@000139.png,3281.25,4531.25,
40,8,102,@4864.000@6912.000@synthetic_geotiff@000124.png,2968.75,4218.75,
40,9,113,@5376.000@6400.000@synthetic_geotiff@000137.png,3281.25,3906.25,
40,10,171,@5888.000@6912.000@synthetic_geotiff@000152.png,3593.75,4218.75,
40,11,101,@4864.000@6400.000@synthetic_geotiff@000123.png,2968.75,3906.25,
40,12,102,@4864.000@6912.000@synthetic_geotiff@000124.png,2968.75,4218.75,
40,13,100,@4864.000@5888.000@synthetic_geotiff@000122.png,2968.75,3593.75,
40,14,113,@5376.000@6400.000@synthetic_geotiff@000137.png,3281.25,3906.25,
40,15,88,@4352.000@6400.000@synthetic_geotiff@000109.png,2656.25,3906.25,
41,1,41,@2304.000@3328.000@synthetic_geotiff@000047.png,1406.25,2031.25,
41,2,29,@1792.000@3328.000@synthetic_geotiff@000033.png,1093.75,2031.25,
41,3,54,@2816.000@3328.000@synthetic_geotiff@000061.png,1718.75,2031.25,
